raw_pattern,count
P82P P1591P L2385F P82P P1591P L2385F,1
P35L P35P D807N L642L R667Q D512D S292L P35L P35P D807N L642L R667Q D512D S292L,1
P213T P213T,1
E446K G162R P279S E446K G162R P279S,1
P52S L79L P101S P52S L79L P101S,1
P332S P332S,1
S238L E256K S238L E256K,1
G270K L124L I241I R14Q G270K L124L I241I R14Q,1
R61C R61C,1
I132I R223Q I132I R223Q,1
D544N S640F P197S D669N D544N S640F P197S D669N,1
D145D D145D,1
G439G G439G,1
S222S F547Y S222S F547Y,1
R519C P434S L113H R519C P434S L113H,1
P2L G69R P2L G69R,1
P532S P532S,1
L302F L302F,1
T176T G151E T176T G151E,1
P672P I507I I282I P672P I507I I282I,1
S516S S516S,1
R28C S254F R28C S254F,1
R116Q R116Q,1
P449S T137T G384D P449S T137T G384D,1
E252K *626* S537N E252K *626* S537N,1
G349E S41L A17A A50V S340F R399R F448F Q425* G349E S41L A17A A50V S340F R399R F448F Q425*,1
E216K E9E E216K E9E,1
M79I M79I,1
L150F L150F,1
L185L G293E L185L G293E,1
G115D E201K M70I G115D E201K M70I,1
R1419W A1107V R1419W A1107V,1
R166C S208S S207F R166C S208S S207F,1
F30F E141K F30F E141K,1
N295N L220L N295N L220L,1
F595F F595F,1
S1094F L881L R638G P210S G472E G1069S S1094F L881L R638G P210S G472E G1069S,1
I265I R81C I265I R81C,1
P48S P48S,1
R556W R68W R2189C R556W R68W R2189C,1
D47N D47N,1
P49P P49P,1
R348Q L194L P143S R117K R348Q L194L P143S R117K,1
R179C R179C,1
C196C I206I E283E C196C I206I E283E,1
D91N D91N,1
P513S R552C P513S R552C,1
F416F F416F,1
S176N S176N,1
T455I T455I,1
P479S P479S,1
E29K E29K,1
S558S S558S,1
P71S P71S,1
Q1686Q S2205N K3814K G1750E P1129S Q4983Q S1857F H3304Y S4594L P2487S D4833N,1
E8398Q Q3244E,1
I245I K2329N,1
P340P P663S,1
A967V R375H,1
E1209* E1397*,1
P278S R213L,1
Y654* P512T,1
R2000W E1596Q,1
G1162E R328H,1
S838L S1850F,1
Q1005H E1052Q,1
G185G T380K,1
T199S C277S,1
L2764L F2259L,1
L417L K601K L662L,1
E941K N586S,1
L604L Q503*,1
L227R E128K,1
R2133C L1690L,1
S1632* Q56*,1
L793F T554I,1
E237K G1116M,1
E218K L517L G247S,1
D122N S560L,1
Q811H S626L,1
L207L G112E,1
D335N G406E,1
R55C S694F,1
K404K L56L,1
I402I E773K,1
Y163* D339N D507N,1
S779F I1446I D27N,1
G1032R R144*,1
R571Q D64N,1
P848L E4017V,1
333_334DR>E*,1
R2075W Q1740Q,1
D1344N E1115Q E902Q,1
Q1170Q E759K,1
E1515K F146F,1
R751* Y699Y,1
F2777V T2634M,1
P432L A41A,1
L405P S355S I325I,1
S321S R36W,1
L367P G373D,1
A1749A P461P,1
S236P G513C,1
A2953T L2171S E716G,1
E1183D T777T,1
S721S L381L,1
T768I T696M,1
R1550W N568N,1
A1996A S1686S,1
I48I I102M,1
S194C F216F,1
K466Q N470I,1
D702D T349T,1
E103K L308S,1
2126_2127WE>*K,1
F562F N103K,1
G3444R S1851L,1
S22L H265Y,1
M410I G369S,1
A1464G A1963V K2475N,1
P309S Q908Q,1
A557T L387I,1
G424S R538C,1
Y259Y R325G,1
R134W G404D,1
G2145R T1919I,1
S4221L A2007A,1
I694I G331G G234V,1
R500Q C831Y,1
K807K R456W,1
R1782W S1777N,1
A2143T V1206V,1
E352K W185*,1
L2300L G1383D R198K V1116V,1
E341K E341K,1
E348K M235I,1
I1531I F1291F,1
L274R E154K,1
D3650N S4332L S1052L G5104G K3508E R1937Q R1529Q D3681N I3390I R4133C D4833N,1
D232N N552Y,1
W65* G18E,1
L975L R189R,1
Q88* I710I W265*,1
E65E I290I,1
E133E E316K,1
R1276Q P1851S,1
E300K R460C,1
E161D R80Q,1
D1062N G1040E E1120K S244F,1
E1791K R1130R,1
I91I V1544V S1292F V1991M K894K,1
L166F L377F,1
N886N S871S,1
P159S A719A E651K,1
V75V K39R,1
T1365T G436G L1586L G519E A795V,1
P159S G645E,1
E30K H49Y,1
E858E 1052_1053EE>DK R557K,1
V1444V D52N I2386I G954G T8680I P166L W2735* P408S,1
E2077K A990A P1234P E2205K,1
G237S T947T,1
K189K T802T,1
R1077Q F1366F,1
R358Q N256S,1
E1430K E1587K,1
S532F V445V,1
N2008S G1843R R466Q,1
S814L F110F D3416N,1
H407Y P145P,1
G519G K320K,1
F1688L S129F,1
P2106S I1976I,1
G211G R39T S301L,1
D140N V222V,1
S338Y C401C,1
S1026S Q894Q,1
R1007K E221K,1
S1394S D785G,1
E995K L1136P,1
D626N P139S,1
S283Y D138N,1
P404L E321K,1
D270N L328F,1
W863* A854A S170F A797V,1
K22* E230K,1
G1714R T498I,1
N718K V968A,1
K1285Q P1050L,1
F17F R709Q S511F,1
R425R P500S,1
P915L P855S,1
N843S E909K N734K,1
L40L L305L P521S,1
N286N R10Q,1
F634F N700S,1
Y147F Q1301*,1
T253I G553R P2993S E251K,1
I928I E383E,1
E118K F129F,1
N576N S671S G298D,1
Q69L Q1514Q,1
L352P G613S,1
R841Q F786F,1
A218A G1570D F1562F I414I G1089R,1
G104E F76F,1
R721R S179L,1
I757I R377K S411F I635I H496Y,1
P229S G142R,1
D47N E14E,1
E182K S215F,1
D118N M260I,1
F93V F120V,1
E191Q E2321D,1
Q269E Q863*,1
R1707R G1426G,1
171_172CQ>*K,1
G591V R1189L,1
G3256S Q2822K G1940V,1
A49A R1133P,1
P15L V19V,1
A772S G509W,1
P228P M389V,1
G2533V D1607Y M827K R349*,1
Y895C G300V,1
P636T A100D,1
V1020V E390G,1
T347T E364Q,1
S651F H14Y,1
E387Q S311L,1
I507I H351Y P616S,1
S637F E155K,1
G4498C V3297F Q2519* L1195L,1
G1509G S1250I Q645Q,1
F652F L327L L50L E609K,1
E718Q V569L P106P,1
Q1374Q L843L,1
P2374P V696V P218P,1
D233E Q219H,1
Q862R G826C,1
D1381Y R2108L,1
G720C V534L,1
S862A P456L,1
L224L Q462K G450V,1
V2803F G1906C G290V R270R,1
R4286H D1966Y,1
V491V V491L,1
A24V P97L,1
300_301LE>F*,1
D647Y G772G,1
W305C G149V,1
L495R E289* D116D,1
P1753S S3370F,1
D32N G148R,1
F363L H469D,1
K572K S272L,1
E130K I249I,1
I464I I647I,1
R649K P2345L F2638F F772F I350I S882F,1
E309E A350V,1
P426L E507K G145E,1
E1810E H1394Y S795F,1
K503K V236V,1
E773K A484A,1
H1076Y R1416* L1347F,1
K396K E5K,1
R797* R685Q,1
S3776S F106F,1
A3194A P2471L,1
P39P T182I,1
F25F H324Y I407I K138I,1
G308E G308R S340S,1
E2296K P363P,1
V249V G215G,1
F386F F445F,1
A59V T67T,1
D228N E667E,1
E217K R196R,1
F57F K194E,1
I1131I G550E,1
E511K P1535L F241F,1
F1487F Q1249Q,1
Q466Q A436A,1
L131L V122I H2447Y I7904I R102* S2797S,1
F109F T19N A73A,1
I341I E255K,1
P1049P E74K,1
D1438N A750V I2351I Q1749Q F2342F,1
S282L E1072E I148I S170R R1369R,1
F597F F451F,1
G264R K1757E,1
S548S A206V,1
Q1374H T1023T E928G V427V,1
Q1903K R1215L E1128*,1
D197N V3V,1
A1701V L682I,1
L1012R E779K,1
R489H T323M,1
D756N R211*,1
V140M G239R,1
S4903S D4685N T3152T,1
R349Q A571V,1
R1123Q A823V,1
R1777C R1733C R910Q,1
V1518I G745G,1
R894W T712M,1
V569I A1327V,1
Y1549Y V597M,1
Y2344Y A2177V V61I,1
Q3741* R185H,1
Q255R A102A,1
R1137H D1083D,1
I66I T132T,1
A630T R252Q,1
T252T V977V,1
Q181E H170D,1
M5619I E1766Q,1
H49D I113I,1
R1320P R1531T K1624N,1
S241F Q269E,1
E141Q S623F,1
Y145C F128L,1
E234* L32F,1
*334* E321D D266N D265N D253N,1
A421T F565C,1
V533L D502N,1
V290V D225H,1
A911V D263E,1
A1759G C403F,1
T117T P218P,1
S2091S L893L,1
S703S R1298C,1
A282T R215W,1
T1255T R2332R T4064M R4638W,1
R672M G1462S,1
Q1571E P153Q,1
R267W V86V,1
H1161Q L265I,1
N219Y T422I G489W G587C E662*,1
G4445R S4382S A2113A A2106A A1697A L1321L,1
L2222L L1015I M997L V933F,1
M1212I G575G,1
Y107* D140H,1
L2340M Q1899E,1
Q2082R Q2156H,1
A387A P720H Q1022K,1
W225L L140F,1
M731I P304T,1
P1529L T1137T,1
T1014N D35Y,1
K666N S612S,1
W982L Q919K,1
C2491W M1996T,1
R750I P821P G2273V A2458A E3271V P3579R L4259L L4318I A4506E,1
G9D N334K,1
S497I A663P R819G,1
Y101C T560T,1
C917C R972*,1
G4012G E1165K,1
D600N R548W,1
Q1641Q R126H,1
R957C R516M,1
T147I L142P,1
V462A L449L,1
A1390V R877H,1
G10C R187Q,1
S2573R S1783*,1
P30Q L283L,1
V173L K132N,1
D317Y V56V,1
R2151I D2098E Q2039E E1759D Q95K,1
M316I G349E,1
I668I P2677L,1
L336L E641K,1
R129Q R129Q,1
A230V A216A I434I W894* G591E A230V A216A I434I W894* G591E,1
E830K Q739* D605N E645K D696N F765F F755F E830K Q739* D605N D696N F765F F755F,1
F34F F34F,1
P77S R56C G108E P77S R56C G108E,1
R321R R321R,1
I140I G93E E245K R21Q I140I G93E E245K R21Q,1
R78R R78R,1
I709I I709I,1
L188F L188F,1
E633K V598V E259K E633K V598V E259K,1
E3K P280P G171G F223F E3K P280P G171G F223F,1
L508F L508F,1
S334L S334L,1
L77L L77L,1
P978L P583L P978L P583L,1
E596K M55I E938K E596K M55I E938K,1
V116V V116V,1
P654L P654L,1
F41F F41F,1
S188L S188L,1
R443C R443C,1
P316S P316S,1
Q91* P463S Q91* P463S,1
P343S R404* P343S R404*,1
S115S R127W S115S R127W,1
P418L P418L,1
H19Y H19Y,1
P622P G688R R510Q P622P G688R R510Q,1
D127N T622T S620S P568S L806F E185K E206K R348C D127N T622T S620S P568S L806F E185K E206K R348C,1
R1029W Q876* D159N R1029W Q876* D159N,1
T455T T455T,1
P1242L P1242L,1
P28T S1252S L753L P252L P28T S1252S L753L P252L,1
W215* W215*,1
S862L S862L,1
P848S P848S,1
G116G G116G,1
E182K L313R G28R G9E M156I E182K L313R G28R G9E M156I,1
R63Q G58G R63Q G58G,1
F126F F425F F126F F425F,1
P106S P106S,1
G71G G71G,1
P52S F723F L632L G370G R268W W136* G676G G591G I183I P52S F723F L632L G370G R268W W136* G676G G591G I183I,1
P226S F182F P226S F182F,1
G142N W186* V113V G142N W186* V113V,1
G272E G272E,1
E279E L180F E279E L180F,1
R17W R17W,1
L357F L357F,1
S266S S266S,1
H304Y E126E H304Y E126E,1
S209F A586T G504R S209F A586T G504R,1
A1208A T2356T S1063F H1167Y A1208A T2356T S1063F H1167Y,1
K808K E952K K808K E952K,1
Q377* F511F Q377* F511F,1
A182A A182A,1
S150S S150S,1
L63F G130S G341R L63F G130S G341R,1
P419L P419L,1
Q168Q R84K Q168Q R84K,1
F327L E157K F327L E157K,1
L755L F746F F611F V616V A396A S880S L755L F746F F611F V616V A396A S880S,1
R650K R650K,1
R164* V418V R164* V418V,1
A325T R59* A325T,1
E460K T294T K214K E479D E460K T294T K214K E479D,1
S893R E217K F1793F E1759K A263T D91N R1488* H215H S817S D800N D196N E1274E S893R E217K F1793F E1759K A263T D91N R1488* H215H S817S D800N D196N E1274E,1
E37K E529K R134C F690F E37K E529K R134C F690F,1
F143F F143F,1
M333I M333I,1
F154F F154F,1
P349S E264K R286K L80L P349S E264K R286K L80L,1
S906F P550S S906F P550S,1
T396T T396T,1
F648F P78S I676I R600Q F195F Q59Q F648F P78S I676I R600Q F195F Q59Q,1
P998L S1755F P1481P S2140F A1125V S2527S P998L S1755F P1481P S2140F A1125V S2527S,1
Q946* P594L Q946* P594L,1
I414I P808L S509F E164K A527A I318I G178K I414I P808L S509F E164K A527A I318I G178K,1
F855F D628D F855F D628D,1
S573L E218K E385K E187K G71E D307N E162K G396E S573L E218K E385K E187K G71E D307N E162K G396E,1
A750A P1121L E1930K P1843L L1503L A1524A F1407F P1892L I1523I S344F F1729F A750A P1121L E1930K P1843L L1503L A1524A F1407F P1892L I1523I S344F F1729F,1
F1536F G676E D651N S1035S I152I L1324L P647S D1192E G1999E M1068I P1105P F641F F523F L2096L F1536F G676E D651N S1035S I152I L1324L P647S D1192E G1999E M1068I P1105P F641F F523F L2096L,1
G28R S218L G28R S218L,1
K124K K124K,1
G232G P194L H122Y G232G P194L H122Y,1
E218K G164E G179E E218K G164E G179E,1
P573S G97G L448L G512R G39E S482F V216V E33K L318F K81K R284Q P573S G97G L448L G512R G39E S482F V216V E33K L318F K81K R284Q,1
S169A R1478W P529S S913L S169A R1478W P529S S913L,1
V1326V L1053L E1574E F261F A706A P2280S S2207S V1326V L1053L E1574E F261F A706A P2280S S2207S,1
R14Q R14Q,1
K427K F1584F R1320Q I1562I E865K E843K E394K E822K E469K L476L H868Y R764Q D371N T788T S1321L K427K F1584F R1320Q I1562I E865K E843K E394K E822K E469K L476L H868Y R764Q D371N T788T S1321L,1
E267K G135S H169L S58S I395I S186F E267K G135S H169L S58S I395I S186F,1
R286C P26L R286R S408N R286C P26L R286R S408N,1
P527S E458K L207L P156S G178S G574E L446L P527S E458K L207L P156S G178S G574E L446L,1
P163S P163S,1
F406F F406F,1
A1901T E1383K A1901T E1383K,1
I592I G764S I592I G764S,1
I377I N977K L109L F719F P1121L F645F I377I N977K L109L F719F P1121L F645F,1
E63K E63K,1
G284G P200L E121K G284G P200L E121K,1
E368D P114S E368D P114S,1
R617Q L432L E430K R617Q L432L E430K,1
E157K V391I E157K V391I,1
L225F N131I L381L S223F L225F N131I L381L S223F,1
S495S S495S,1
L149L K331K L213F E374K L149L K331K L213F E374K,1
L169F P32S L169F P32S,1
K67K K67K,1
Q157* Q157*,1
G150R I174F G150R I174F,1
E332K S91S A152A L167L R214R E332K S91S A152A L167L R214R,1
S249S E96K M68I S249S E96K M68I,1
A205A G390E *399* T313T A205A A5A G390E *399* T313T,1
L311L E125K L382L F285F L311L E125K L382L F285F,1
S932F F1205F P1248S F2055F G115G L815F L2046L A1239A S932F F1205F P1248S F2055F G115G L815F L2046L A1239A,1
L330F L330F,1
S821F K265K L32I S821F K265K L32I,1
P606L H1752Y P606L H1752Y,1
S1169S S582F G485G S1169S S582F G485G,1
F267F G2E D160N R332C K559K F267F G2E D160N R332C K559K,1
A42T Y337Y A42T Y337Y,1
S279S R120K S279S R120K,1
R308C M569I P595S R475Q R610Q R308C M569I P595S R475Q R610Q,1
S475L S475L,1
R382C R382C,1
R384K R384K,1
L82L L82L,1
H513Y H513Y,1
R303W I148I E788K R303W I148I E788K,1
R173C R173C,1
K659K G308S K659K G308S,1
P34S P34S,1
S544L A805A S544L A805A,1
P211L D54N A321V P211L D54N A321V,1
D680N A319V D680N A319V,1
P83P P83P,1
Q636* M539I E287K Q636* M539I E287K,1
F123L P125L F123L P125L,1
S69N S69N,1
G469E S363S H725Y G469E S363S H725Y,1
T652T L685F T652T L685F,1
R231C A343V R231C A343V,1
G62G R31R K379K Q252* S370S G62G R31R K379K Q252* S370S,1
F733F F427F F733F F427F,1
R61* R61*,1
P172L P172L,1
L156H P61S L156H P61S,1
R176Q L18L S340L I218I R176Q L18L S340L I218I,1
A313V A313V,1
E33K E33K,1
M63I F737F K803K S97N M63I F737F K803K S97N,1
F416F N526S F416F N526S,1
L20F L20F,1
R553C R553C,1
C134C C134C,1
P878L V4405V P4383S P5276F V2937V P1004S P878L V4405V P4383S P5276F V2937V P1004S,1
E77K E284K,1
Q2772Q E1376K G447R R3857K T3177T,1
F1160F R1863W R486R,1
P1239L G1559S,1
L2258L P2748S,1
G149E W517* P210L,1
S114F M434I,1
R19W S277S,1
4_5PL>PL,1
P160L R218K,1
R395R E311K T1295T,1
F468F L399L L1505L,1
L1761R R537R P1455L,1
P47S S49F,1
G782G G558E,1
E38K I452I,1
F411F V326V,1
Q982K A989A,1
F441Y P373S,1
S1313L W385*,1
G1024G G811S,1
S3370F D295N,1
E939K L1104L A893T Q110* G274E F1746F P1511P Q2198Q L1246F F3F L1274L E939K L1104L A893T Q110* G274E F1746F P1511P Q2198Q L1246F F3F L1274L,1
G495G P72L L310L D1089D G495G P72L L310L D1089D,1
P91S P91S,1
P307S T163T P307S T163T,1
E1311K E342K R147C E1311K E342K R147C,1
G359W Q943*,1
171_172WG>*R,1
S423L S47L,1
L408L E1680K,1
G16E E283K P279L,1
D66N A2747T R2408Q,1
S1903F I980I,1
E1892K R5623C,1
G1233G L303F,1
S194F R59C,1
873_874LL>LL,1
V136V A221V G443E,1
P1012P L877L,1
G47R G190R L180L V266V G47R G190R L180L V266V,1
R5179L S1385I,1
I117I S118F,1
P584L S161F V617V,1
E564G R741R,1
P315S R91Q,1
D432Y G81D,1
L91I D65H,1
Q1639H S1242I,1
A382D R20R,1
T1357T S283S,1
H191D I173I,1
R455K I491I L526F P547P F517F L509L Q505*,1
P1093P E650E,1
G57L G240L,1
F843F E726K P276S D534N,1
A1812T D2458N,1
E352K K543K,1
M21I V9I,1
P102S A205A,1
P1801S P839L,1
L99L R167Q,1
M696I H744H,1
P1045P E886K,1
S1986S L1803L H1985Q,1
P38S R826W,1
F413F D291N,1
D866N P1359P R1337*,1
H166P T231T,1
I625I F1109F,1
P305S R147K,1
G366E M678I,1
D821N P89P,1
361_362AL>AL,1
G222E G339E,1
G186D G288S G981G,1
A76A G352L,1
K224K I289I,1
V191D F1078F P647P V191D F1078F P647P,1
F1041F E602K K1186K G1311G W173* R248K F1041F E602K K1186K G1311G W173* R248K,1
R853C E457K R853C E457K,1
V24V E236K V24V E236K,1
W293* T116T G4E A229A E73K G299G W293* T116T G4E A229A E73K G299G,1
G175S G175S,1
S169N S597L S226F Q647* E181K E229K S169N S597L S226F Q647* E181K E229K,1
P749S A469V R813R R389R E44K P749S A469V R813R R389R E44K,1
R74R R74R,1
S11L E354K M49I E85K S11L E354K M49I E85K,1
I36I I36I,1
Q180* Q180*,1
R767C R767C,1
A406A P159P A406A P159P,1
I31I I31I,1
R214C R214C,1
T300T F447F D241N R299C S885F D893N S870L T300T F447F D241N R299C S885F D893N S870L,1
V164V A439A A96A V164V A439A A96A,1
P153S D223N P153S D223N,1
S266F R178R S266F R178R,1
Q578* P654S Q578* P654S,1
L735L E909K L735L E909K,1
P223L F771F P1016S G722E R489C E468K E614K G346R P223L F771F P1016S G722E R489C E468K E614K G346R,1
T178T Q678* T178T Q678*,1
P851P P851P,1
K88K K88K,1
R773C R773C,1
F185L F185L,1
H325Y H325Y,1
P356S P356S,1
R233R V218V E355K P407L R233R V218V E355K P407L,1
A431V L108F P471L A431V L108F P471L,1
S876F L228L L925L R600C S876F L228L L925L R600C,1
E410K E410K,1
R362Q R362Q,1
P201L P201L,1
L189F L189F,1
P178L S189F P178L S189F,1
P476L A269V G174R Q16Q K704K V195M S106F E660K P476L A269V G174R Q16Q K704K V195M S106F E660K,1
G159G G159G,1
S273F E169E S273F E169E,1
P258S P258S,1
W358* W358*,1
G1262G G1262G,1
I297I M131I I297I M131I,1
I391I I391I,1
P66P P66P,1
R464* R464*,1
S566L S566L,1
A294A A294A,1
T524T F221F A380T P336P L666L L40L F83F G1327R P662L E1479K T524T F221F A380T P336P L666L L40L F83F G1327R P662L E1479K,1
L1012L S1009F I156I A268T F1376F W699* G62D F1201F L1012L S1009F I156I A268T F1376F W699* G62D F1201F,1
T68I R149K T68I R149K,1
L1410L P597S S926S L1410L P597S S926S,1
I301I P207L S1381L S961F I301I P207L S1381L S961F,1
F120F F120F,1
S265S A588T S265S A588T,1
H588Y H588Y,1
E470K G90E L962L S136L L71L G1074E E470K G90E L962L S136L L71L G1074E,1
Q869* M1304I E666K E942K K1136N F328F G323R T550T G1267S M1202I Q869* M1304I E666K E942K K1136N F328F G323R T550T G1267S M1202I,1
C193C Q174Q T581T G250S C193C Q174Q T581T G250S,1
R219R V539V R219R V539V,1
F386F F386F,1
I272I I272I,1
I304I I304I,1
K572K R570W P505P M5I K572K R570W P505P M5I,1
R372R R372R,1
E490K P37L P13P E490K P37L P13P,1
G532G R681C G532G R681C,1
H321Y G67S L316L G470G H321Y G67S L316L G470G,1
A432A M393I A432A M393I,1
E193K F49F P111L F55F T194I E193K F49F P111L F55F T194I,1
L80F V171V L80F V171V,1
D545N E70K G45E D545N E70K G45E,1
A96V P899S G345R E1016K F1264F E241K G267R A96V P899S G345R E1016K F1264F E241K G267R,1
R239C S33L R239C S33L,1
R585K M701I E168K R585K M701I E168K,1
S348L P982L S348L P982L,1
G69E V664V R333Q G275E P295S E270K G69E V664V R333Q G275E P295S E270K,1
R1526C R1567W,1
G667G V56I,1
V194I L338L V194I L338L,1
L630L V757V,1
V635I R27H,1
L191L N127S,1
G45D D44N,1
K467K V233I,1
Y243Y R439H P126L,1
I171I E2046E,1
N427N P1250P R360C D504N,1
P4145P R2087R,1
F45F I768I,1
C813C G926S,1
Q544H P639S L245L,1
R938S P754P Y100H,1
V185I V263V,1
L2482L L349S T434A,1
N280N A39G,1
L862L T84T,1
L28L A769A,1
E1284D A909A,1
E1143D N461N,1
G1022G N567S S992S,1
H237Q Q178P,1
D287D S1489C G648R,1
A584T T631A A864A A1513V,1
A433V H521Q,1
H302Y S645R,1
S222N F243L,1
R1762H N979N,1
V1110V F319F,1
S1349S P28P,1
P901P L941L,1
G470E G692R K165R L117L,1
E79G F148L,1
Q427H A924A,1
K823K L1005L,1
R866Q C907C,1
P1903P S1051S A995G,1
Y247Y A1195A,1
A248A A114T,1
G108G D72D,1
T279T A1235A,1
W452C L33L,1
S444S L427L,1
T283A L715S,1
H122H E264E,1
A17A P484P,1
S849S T710T,1
L1276L I270I,1
A1738T L1739P L302L A168A,1
V145I R819R H480H Q658Q,1
L287M S883S T535T,1
Q486L P1086P,1
A2443A R3043R T538M,1
E278K R720R,1
R41H Y1112Y,1
L88L N304K,1
P318P D28D N317H,1
E628E S662P,1
T132T N381S,1
N404S Q181Q E383K,1
A542A D500D,1
S906L A658A,1
T1184S A827A,1
D71D T359M,1
M728V Y733Y,1
D247D D323D,1
D557H Q547R,1
G75G P36P,1
R707C S304S T789T,1
L749L D907D,1
R532Q L484L,1
S521S C135C,1
D1049D H39H,1
A103A C434C,1
I201I N294N,1
H462H A709A,1
S469F P352S,1
P2341L P1658P,1
V421V I567T,1
298_299KP>NT,1
R1668W E1408K,1
T307T N1119K,1
R273L G154V,1
Q21E K52E,1
T468N S494T,1
1181_1182ML>IV,1
V231V P324S,1
A120D W112L,1
569_570HG>QW,1
T335T F142F,1
A508S Q1051H,1
D811H M292K,1
D409Y P4P,1
E1732G R3458L,1
A508A E963K,1
E2590E E2711K L2794L,1
E243Q E154Q,1
E350D L729H,1
T884T I861T R46Q,1
D28H K29R,1
R100Q Q1095R,1
R1301W A1185A,1
G1086C A989T,1
E2649E R3570H,1
G595S T954M,1
R88Q C378R,1
V2146V P481T,1
N958K R319C,1
K802E H188R,1
V212V C34Y,1
I73I R166H,1
P2823P G547V,1
P347P R825Q,1
K1623K T1136N,1
P1472P G655C,1
A2417T Y2505Y,1
R58Q G637C,1
E145* E141K,1
N318K T2115T R2313H G967D R2185Q,1
A2971A E2548Q P572S S1047L,1
R959R V372I,1
S374S G217R,1
V385V S490N,1
G1382G L983S S1135I,1
D1063D P642P,1
T1662T M3339T T978A,1
P607P H583R,1
E116E A295T,1
S319W T373T,1
H641H V10M T631M,1
R761K L685L,1
P527P I639V,1
P291P Q1565H,1
K1384K A1716A A1066A,1
C282R Y526H,1
A255A A1302T,1
P721P T595T D4324D,1
T76T A456S,1
Y836Y V1168V,1
A325E V136L,1
L12L S24A,1
P2344S R2697H,1
E753E P564P,1
T1580T V548M,1
E15E T102T,1
T45T S156L,1
Y807Y G814D,1
M870V K427K,1
A101A S93S,1
T413T V109V A81A,1
D1729A I444I R2379C I1708V T607T V2472L,1
S922L E698E,1
R1125G K1130T,1
L7L S2F,1
D1182D T2458T,1
I809V D1231D K2187E A957V T1054S P1050L T853R,1
L527L L249L R652Q,1
R109S G130R,1
S1302S L1059L Q1809Q,1
Q513P P17P G975G P563R,1
R134C V247I,1
Q269Q P432L,1
R1660C V1205M,1
R765L Q1617H,1
N501N D1035D,1
Q5894* S5427I,1
T2136T S810S,1
S840N T625T,1
S4408L T3071M Y3001C,1
E382G S596C,1
T304I R1926C,1
Q1396Q A1154A,1
S870S T1152M,1
G15G G2151S,1
P1162S A846A,1
V134I S177N,1
R654H D264E,1
R2194* M2208T,1
N744T T676T,1
L28L L28L,1
K1622T L1557R,1
E1786D K54T,1
L744P I228L,1
L2343P L1173L,1
S243T E300D,1
L288P K459T,1
Q483R I73M,1
K1852R S2553A,1
I377L K369N,1
G190G L107P,1
A547A L549P,1
P1188P K864T,1
E358A I709L,1
K13R K17R,1
S72S F414V E464D,1
E287A S914S,1
S1480S E1258G,1
G728E G728E,1
K785K K785K,1
S851A T1268I,1
V121I R2563R,1
Q4983Q E1440K,1
V1561L G1387V,1
P1604T H532Q,1
H2392Y D801D,1
E809K P352A,1
I704M A323P,1
L802L S940F,1
L1666L G571G,1
G525G H646Y L698L,1
P184T P184T,1
V203V V203V,1
Y77C Y77C,1
E303K E303K E78Q E78Q,1
V1830V V1830V,1
G490R G490R,1
P2320T P2320T,1
N268N L267F,1
C948C S1493N,1
A730A A730A,1
E13Q E43Q,1
K36R K36R,1
A128A A128A,1
N3517Y N3517Y,1
E73Q E73Q,1
D498E D498E,1
I71M I71M,1
I440M S325C,1
P3856R T1617T,1
W1801C A43T,1
R232* Q1152*,1
E364K R457C,1
E1449K D802H,1
E511Q W529C,1
164_165KA>NS,1
D161N V159V,1
P6555P N5949H T825T,1
N1371I E1731K T2444S,1
L661R N969T,1
Q683R S529G,1
S1244T R81C,1
P26L V249V,1
P1108P E623E S972L,1
L855L A1406A,1
K252K A253G T256A,1
R1228R P2150P,1
46_47MQ>I*,1
S1387* G630*,1
L2245L R994L,1
R263R N414N,1
H40Q S160Y,1
Q1360K H1187N,1
V3818F R2558R,1
G2120C R143L,1
T1387T V637L,1
R510L F230F,1
D1207Y E147K,1
I255I E441E P439S I81T S296S,1
S3326N K2247T,1
K2152M V1732M Q1402R,1
V618A A3A K1033K,1
R2312P T1362T T330M S2964L T2849T T2942T,1
A603V F590F A274S,1
V904I L864L,1
E284D D47N,1
A135A F49F,1
G848G S130S,1
A154A T2042T,1
M384I N770D,1
E429A A482A,1
Q461Q G643G,1
S356S S356L,1
A630T F616F,1
D430D S172S,1
E1317Q A1755A,1
V886V D844D K3434E,1
N5S S243S,1
E114* V735V,1
E150* E147*,1
P244Q L1514L,1
G348A T1519T,1
L3623F R3116R,1
P1273S A1193V,1
Q1145Q M2018I,1
P1400H A1675A T1798M,1
D232Y G322V,1
E42D S39S,1
S788R S782T,1
T92T P66T,1
L1890V V2761M,1
K1199E K1199E,1
P569P P569P,1
Q136* E108*,1
N192D N182T S171R,1
K2908N A4244A,1
H1784Y A34D,1
A923T S737T,1
R220R A304T,1
P1611P P1128Q,1
A2554T S998L,1
Q428H V161M,1
A1909V A43V,1
H2220Y S3394L,1
R783R L578L,1
A416A D761G,1
R1181H A975V S200F,1
S750S G275C,1
A375A K539N V907A,1
L547F R447W,1
G616S D447G,1
H1848H Q890Q,1
G463* S42N,1
G2544R D2380D K839N,1
S225G R455W,1
R767W T1284A L1727L,1
N63S A4V,1
K352K R448*,1
S166* R158H,1
R31Q Q344*,1
V1654A R1610* I1232I,1
R144I K1011N,1
F223F Y344Y,1
F161F I41I,1
E143* D602Y,1
P140H P128L,1
R979Q R1016C,1
A497G P437P,1
F148V E431A,1
